,actual,predicted
3797,6.35,[5.77947612]
3798,6.22,[5.45047586]
3799,13.5,[13.23646586]
3800,3.2,[3.49009866]
3801,5.5,[5.45608072]
3802,16.5,[16.20841068]
3803,2.2,[2.87556272]
3804,27.0,[31.55424888]
3805,13.5,[12.79023211]
3806,35.0,[39.27737469]
3807,6.5,[6.26909335]
3808,2.69,[3.03231206]
3809,4.23,[3.47575626]
3810,3.9,[1.97652036]
3811,14.7,[15.39883514]
3812,2.57,[2.79164121]
3813,5.64,[6.77424501]
3814,3.1,[1.78015789]
3815,11.64,[11.82324991]
3816,5.0,[3.82563478]
3817,35.0,[30.90146361]
3818,8.5,[8.44635854]
3819,3.46,[3.11425836]
3820,2.65,[2.41157471]
3821,2.25,[3.55857628]
3822,9.4,[8.92544694]
3823,12.5,[13.44455714]
3824,12.0,[10.83566355]
3825,9.0,[8.75933584]
3826,6.98,[5.79816071]
3827,2.4,[2.45958867]
3828,5.85,[5.34911431]
3829,4.25,[3.56125935]
3830,1.85,[1.13320903]
3831,23.5,[22.67638573]
3832,4.11,[2.74538743]
3833,5.89,[5.44514051]
3834,29.5,[32.45007711]
3835,9.25,[7.41311756]
3836,5.5,[4.62423798]
3837,17.5,[19.58250181]
3838,6.21,[6.3742603]
3839,3.75,[4.00132907]
3840,2.3,[2.69492578]
3841,5.5,[7.6873266]
3842,5.85,[5.36684553]
3843,2.6,[4.14381575]
3844,2.5,[5.16469745]
3845,6.75,[6.41532499]
3846,35.0,[34.91700416]
3847,3.7,[2.76806601]
3848,8.44,[10.54379935]
3849,3.6,[4.09610746]
3850,4.6,[4.04218128]
3851,1.89,[1.97781269]
3852,1.7,[-0.81665619]
3853,2.7,[1.61817884]
3854,2.5,[2.20427293]
3855,6.76,[5.93976518]
3856,4.9,[4.69629418]
3857,6.75,[6.6859481]
3858,2.6,[1.7086812]
3859,13.0,[12.22652187]
3860,3.88,[4.35875541]
3861,13.35,[13.36166952]
3862,5.08,[4.68268403]
3863,55.7,[47.80949365]
3864,5.25,[3.82572408]
3865,3.3,[3.20490846]
3866,7.25,[8.77849054]
3867,2.8,[2.95496091]
3868,2.8,[2.51116811]
3869,11.75,[18.71119217]
3870,70.99,[70.20108461]
3871,5.95,[7.01068763]
3872,15.3,[16.7861423]
3873,4.21,[3.39044487]
3874,5.5,[6.25813534]
3875,8.75,[7.98977384]
3876,7.25,[6.33495584]
3877,10.0,[9.86581088]
3878,2.45,[2.1978442]
3879,3.55,[4.91193834]
3880,5.45,[6.02356219]
3881,14.5,[17.84078919]
3882,6.33,[6.61037446]
3883,4.5,[3.82016534]
3884,4.5,[4.97269331]
3885,5.25,[5.31492921]
3886,19.4,[23.29484928]
3887,0.77,[3.52963829]
3888,19.5,[18.85701696]
3889,9.6,[8.4350767]
3890,5.0,[5.48884288]
3891,11.0,[14.03366473]
3892,5.67,[6.70170554]
3893,12.75,[13.77055069]
3894,5.8,[4.36714802]
3895,2.3,[3.05178694]
3896,14.25,[14.96852455]
3897,1.99,[1.74706978]
3898,3.87,[4.57937982]
3899,4.45,[5.04478986]
3900,28.5,[28.45428995]
3901,7.25,[7.56953418]
3902,3.0,[1.54822483]
3903,4.85,[3.43924112]
3904,5.95,[6.34527171]
3905,0.85,[-0.89203441]
3906,2.0,[2.0972564]
3907,3.7,[3.60543767]
3908,8.5,[7.43880636]
3909,3.2,[3.53145137]
3910,8.8,[9.62055719]
3911,22.58,[23.8217625]
3912,14.7,[16.67360844]
3913,2.5,[2.41459267]
3914,43.35,[41.63509282]
3915,19.0,[18.85039458]
3916,7.9,[9.91211923]
3917,1.8,[1.66782204]
3918,32.0,[28.87777086]
3919,7.15,[7.82371934]
3920,5.3,[6.83314924]
3921,6.5,[7.70548607]
3922,2.75,[1.56745485]
3923,3.85,[4.21014254]
3924,5.77,[5.59653428]
3925,3.53,[3.12115219]
3926,2.0,[1.38392642]
3927,3.67,[4.03667466]
3928,7.9,[9.25645908]
3929,2.45,[3.73480968]
3930,8.75,[17.84815112]
3931,7.02,[6.93353662]
3932,3.99,[5.20806955]
3933,1.5,[0.14156436]
3934,7.0,[7.61244823]
3935,3.16,[2.41725119]
3936,38.0,[36.12594401]
3937,8.01,[8.0155818]
3938,7.5,[7.58796706]
3939,3.65,[4.10245002]
3940,2.25,[2.02342248]
3941,7.0,[8.99208401]
3942,4.32,[3.75880179]
3943,3.65,[4.35918121]
3944,2.4,[2.46159074]
3945,1.0,[2.71631794]
3946,3.22,[3.03493849]
3947,2.7,[3.17101454]
3948,10.0,[13.41320126]
3949,24.36,[25.80726472]
3950,3.21,[2.5290034]
3951,5.86,[6.699414]
3952,2.9,[2.13797967]
3953,3.71,[3.67548032]
3954,5.23,[5.05314796]
3955,6.5,[6.09827088]
3956,29.5,[29.72815993]
3957,3.85,[4.05321261]
3958,1.55,[-0.67940846]
3959,6.9,[6.21988564]
3960,7.05,[6.44305515]
3961,4.45,[5.12055011]
3962,4.29,[5.52446319]
3963,10.0,[11.19767893]
3964,18.0,[21.0937448]
3965,3.25,[2.85585869]
3966,4.45,[3.6787124]
3967,6.25,[5.01462194]
3968,6.5,[6.43630601]
3969,7.75,[6.32984755]
3970,21.0,[18.79236516]
3971,4.25,[4.14481282]
3972,2.5,[0.78986253]
3973,19.5,[18.50152486]
3974,6.07,[5.8708761]
3975,5.5,[5.92909442]
3976,4.55,[5.05967018]
3977,4.5,[4.61574228]
3978,4.25,[4.3482595]
3979,3.45,[3.83877093]
3980,4.3,[4.89491031]
3981,3.57,[1.55094012]
3982,4.5,[7.49108402]
3983,3.05,[2.63564034]
3984,6.95,[6.56652845]
3985,3.9,[5.98398133]
3986,5.99,[5.46157565]
3987,13.25,[14.1446376]
3988,4.38,[2.76041152]
3989,5.35,[5.01804184]
3990,3.5,[2.96031318]
3991,7.1,[3.88852594]
3992,6.06,[7.45213109]
3993,13.95,[12.11672271]
3994,3.0,[3.20306191]
3995,19.0,[21.38492621]
3996,26.5,[26.28811246]
3997,4.76,[4.76068202]
3998,5.85,[7.06412336]
3999,3.9,[3.45986771]
4000,8.34,[9.01729827]
4001,2.8,[3.042121]
4002,25.0,[23.28611683]
4003,1.5,[1.40180585]
4004,5.5,[5.32271671]
4005,32.57,[32.67459924]
4006,23.99,[28.4595697]
4007,7.0,[6.36900845]
4008,8.75,[7.26051528]
4009,7.0,[7.80904127]
4010,2.32,[1.78487974]
4011,29.52,[34.11668648]
4012,3.9,[4.20641709]
4013,8.95,[9.30873264]
4014,2.0,[2.52928989]
4015,4.1,[4.06122963]
4016,0.7,[2.71389325]
4017,3.65,[4.18940899]
4018,11.25,[15.5609741]
4019,4.09,[4.0361805]
4020,18.75,[15.68518206]
4021,8.11,[8.61477116]
4022,21.0,[28.30353253]
4023,12.5,[10.90528977]
4024,15.0,[15.66622582]
4025,4.15,[4.58655362]
4026,3.4,[3.09117619]
4027,6.98,[7.25064466]
4028,3.07,[1.97364747]
4029,2.25,[1.99704737]
4030,4.69,[4.2131881]
4031,5.6,[4.31426426]
4032,2.35,[0.64496543]
4033,2.9,[2.3232429]
4034,4.0,[5.44082231]
4035,11.5,[13.40651062]
4036,26.75,[27.25920629]
4037,7.73,[7.88182214]
4038,4.1,[4.46390961]
4039,2.8,[3.07799064]
4040,14.6,[15.23779888]
4041,3.41,[3.18718444]
4042,3.3,[2.94954132]
4043,3.6,[3.33385745]
4044,3.51,[1.80028403]
4045,7.75,[6.5038681]
4046,18.25,[17.94747455]
4047,2.8,[2.42865778]
4048,55.76,[49.77099587]
4049,2.66,[3.98448711]
4050,0.45,[0.10361562]
4051,4.41,[3.41853217]
4052,25.02,[32.20909213]
4053,2.1,[1.46451589]
4054,5.75,[6.03983989]
4055,4.74,[4.19391023]
4056,4.73,[4.36112449]
4057,9.95,[8.08982386]
4058,1.8,[1.32840773]
4059,3.85,[3.19646108]
4060,5.99,[5.37940146]
4061,4.0,[3.88139377]
4062,32.0,[36.76694629]
4063,8.2,[8.77102021]
4064,5.53,[4.47863795]
4065,5.99,[5.92441852]
4066,4.25,[4.08635837]
4067,7.0,[6.36152183]
4068,21.5,[23.03037828]
4069,11.27,[11.79985184]
4070,8.3,[8.38513469]
4071,13.9,[17.25819427]
4072,7.5,[7.51939164]
4073,4.25,[5.18748887]
4074,4.25,[3.59484374]
4075,5.41,[4.73380998]
4076,1.25,[1.99586876]
4077,2.2,[2.09512731]
4078,0.85,[0.4903678]
4079,3.6,[4.06169679]
4080,3.75,[3.50580827]
4081,3.0,[3.10045732]
4082,9.5,[8.48568568]
4083,5.8,[6.13217886]
4084,2.4,[2.26385675]
4085,0.9,[1.3718365]
4086,13.75,[13.61742261]
4087,27.75,[28.46659255]
4088,14.4,[14.25432955]
4089,11.5,[11.72554025]
4090,5.85,[5.39130121]
4091,16.27,[17.31877926]
4092,1.76,[1.58101673]
4093,5.5,[6.23131004]
4094,1.4,[1.50104987]
4095,12.5,[10.77355834]
4096,4.95,[5.08985151]
4097,1.95,[1.31169991]
4098,10.25,[11.16541572]
4099,4.58,[4.08335393]
4100,7.75,[8.70492803]
4101,5.65,[5.5048299]
4102,3.85,[3.96386453]
4103,30.5,[28.19601691]
4104,1.5,[0.14056156]
4105,51.43,[44.22243372]
4106,7.27,[8.65959683]
4107,2.3,[2.93528333]
4108,2.85,[2.00583174]
4109,33.63,[36.2910212]
4110,2.95,[4.04471856]
4111,17.75,[15.61718948]
4112,1.49,[0.30012471]
4113,9.5,[10.70414924]
4114,12.45,[12.85369693]
4115,4.15,[4.14438989]
4116,4.25,[3.02814703]
4117,4.05,[3.64237943]
4118,8.15,[7.79963116]
4119,26.0,[25.64904493]
4120,1.45,[1.58658116]
4121,24.5,[28.0143842]
4122,6.5,[7.10325454]
4123,6.2,[8.1082089]
4124,40.5,[39.75153786]
4125,5.19,[5.46905612]
4126,3.11,[3.18036218]
4127,14.5,[14.77987126]
4128,7.77,[8.27816725]
4129,3.77,[3.69157116]
4130,3.1,[2.34671596]
4131,2.35,[1.61595576]
4132,6.15,[6.40836631]
4133,29.77,[39.52943521]
4134,0.85,[4.61384312]
4135,5.71,[4.21776271]
4136,6.26,[6.77853531]
4137,5.02,[4.83437493]
4138,51.0,[44.24334944]
4139,5.25,[5.38952671]
4140,3.95,[4.43205785]
4141,3.65,[3.81824715]
4142,5.5,[2.76396907]
4143,5.5,[5.11202637]
4144,8.35,[7.59811705]
4145,70.15,[63.29686188]
4146,4.5,[4.33649115]
4147,2.3,[2.68842981]
4148,49.79,[46.02954799]
4149,51.35,[44.64795315]
4150,7.9,[8.99963719]
4151,4.9,[4.64419673]
4152,0.95,[2.44007634]
4153,9.44,[8.70651382]
4154,3.47,[2.69667589]
4155,4.65,[4.00824761]
4156,2.45,[2.84894861]
4157,26.5,[25.19431643]
4158,10.5,[10.65112649]
4159,2.75,[2.36282958]
4160,4.65,[5.16326967]
4161,8.73,[9.01611818]
4162,3.65,[3.69745635]
4163,5.09,[3.84586726]
4164,30.29,[32.12092374]
4165,19.03,[20.98404927]
4166,33.75,[33.95755997]
4167,3.76,[3.40240539]
4168,2.7,[3.71405281]
4169,40.0,[35.67306831]
4170,11.0,[9.96297042]
4171,3.75,[3.39551156]
4172,6.15,[6.18855189]
4173,3.5,[2.93961733]
4174,11.75,[11.10452441]
4175,14.0,[16.6083843]
4176,1.5,[-1.42887098]
4177,15.5,[16.90074655]
4178,6.6,[6.81052381]
4179,3.01,[2.13341343]
4180,14.79,[14.99394673]
4181,2.1,[2.18172112]
4182,10.7,[11.68090744]
4183,2.59,[2.65148305]
4184,21.99,[22.14829884]
4185,2.45,[2.03201715]
4186,25.0,[19.85243767]
4187,3.5,[2.27596775]
4188,11.5,[11.28635143]
4189,30.27,[32.14793004]
4190,2.25,[2.78242665]
4191,13.5,[22.79259096]
4192,5.95,[6.39362873]
4193,4.4,[3.89242631]
4194,9.8,[11.12743714]
4195,7.25,[7.77765203]
4196,25.75,[29.15938387]
4197,5.0,[4.98488829]
4198,2.2,[2.92456913]
4199,10.75,[10.57999503]
4200,4.4,[4.29481773]
4201,4.5,[4.26378191]
4202,7.4,[6.53996056]
4203,4.32,[4.6508665]
4204,56.14,[48.06426134]
4205,4.6,[6.06808204]
4206,5.53,[5.07107345]
4207,17.49,[14.56908306]
4208,0.8,[3.16244034]
4209,2.41,[2.25680464]
4210,2.0,[2.41723645]
4211,2.6,[2.11517717]
4212,2.5,[1.49771252]
4213,2.2,[2.06976519]
4214,4.25,[4.20108501]
4215,2.65,[2.75391969]
4216,3.5,[3.40985348]
4217,2.5,[2.30535439]
4218,3.3,[3.39437803]
4219,24.0,[24.74161081]
4220,6.25,[6.30503372]
4221,3.75,[3.40689626]
4222,4.75,[5.05693748]
4223,2.71,[2.1253597]
4224,2.95,[3.32212]
4225,5.44,[4.72743174]
4226,57.0,[47.99959518]
4227,5.75,[7.28314374]
4228,1.6,[3.01736926]
4229,6.75,[4.99571266]
4230,7.64,[8.46176157]
4231,6.49,[5.96605248]
4232,13.75,[12.07653056]
4233,4.55,[4.41399196]
4234,9.75,[9.9788224]
4235,29.0,[31.4623609]
4236,9.5,[10.67635262]
4237,5.8,[6.02479021]
4238,5.75,[5.9241191]
4239,6.21,[5.35149796]
4240,48.63,[47.5138953]
4241,7.4,[8.00545147]
4242,2.0,[1.22718442]
4243,2.0,[0.06320247]
4244,4.85,[4.10193033]
4245,7.15,[8.7063449]
4246,4.65,[4.92998547]
4247,1.2,[-0.28084286]
4248,3.1,[3.2313582]
4249,3.65,[3.32901248]
4250,3.05,[3.28835973]
4251,14.5,[22.14076036]
4252,7.66,[7.51734928]
4253,3.65,[3.9281964]
4254,20.25,[18.22786316]
4255,5.55,[5.87224742]
4256,3.6,[2.30329855]
4257,9.0,[9.79187821]
4258,5.75,[5.50541088]
4259,15.75,[20.49854]
4260,3.1,[2.46593195]
4261,5.75,[6.94445627]
4262,5.5,[4.1467172]
4263,5.91,[6.11324218]
4264,5.75,[5.89423638]
4265,6.14,[6.80477752]
4266,1.45,[2.35641657]
4267,23.68,[32.64593654]
4268,7.76,[7.33132245]
4269,7.5,[5.88698585]
4270,3.75,[4.22804746]
4271,0.63,[4.49656669]
4272,62.81,[54.21247611]
4273,14.5,[18.37808299]
4274,0.92,[1.71735063]
4275,4.5,[2.96823263]
4276,12.0,[10.91425778]
4277,2.75,[2.87283949]
4278,10.5,[9.8803221]
4279,4.15,[4.44943587]
4280,10.0,[12.5203705]
4281,41.75,[34.32399268]
4282,6.0,[6.11273957]
4283,2.65,[2.84632026]
4284,6.95,[8.08487038]
4285,3.4,[4.02454935]
4286,4.95,[5.42702499]
4287,8.18,[9.36340175]
4288,5.95,[6.53783544]
4289,6.7,[6.30719478]
4290,4.4,[4.56588073]
4291,5.37,[5.48334925]
4292,2.95,[2.58304923]
4293,5.84,[5.69887072]
4294,6.14,[6.07057261]
4295,50.22,[49.53100424]
4296,3.96,[4.34484835]
4297,5.5,[5.99314586]
4298,4.25,[3.08831538]
4299,1.5,[1.6168797]
4300,6.5,[6.25902645]
4301,6.5,[6.70397873]
4302,14.5,[14.15335684]
4303,4.15,[3.82835947]
4304,3.25,[2.94398582]
4305,16.5,[15.1882962]
4306,5.65,[5.20492764]
4307,3.38,[3.00645978]
4308,62.67,[54.72207355]
4309,6.29,[6.61285883]
4310,23.0,[21.13337757]
4311,11.45,[13.60572669]
4312,3.15,[3.37483457]
4313,1.6,[1.70314934]
4314,4.02,[3.952761]
4315,47.5,[42.37644483]
4316,27.0,[24.7514511]
4317,2.7,[2.64491982]
4318,27.75,[33.39011625]
4319,3.0,[4.16141624]
4320,3.16,[2.80570576]
4321,4.15,[3.53112903]
4322,11.0,[10.88584173]
4323,7.52,[7.27252363]
4324,3.8,[3.40687259]
4325,5.42,[4.67359971]
4326,10.75,[12.24204363]
4327,5.7,[5.53475716]
4328,9.25,[8.31636396]
4329,5.83,[4.19954409]
4330,5.47,[4.64953838]
4331,4.35,[3.92725191]
4332,3.0,[3.5350227]
4333,3.55,[4.07596549]
4334,22.2,[22.65183492]
4335,7.75,[8.17023351]
4336,6.93,[7.47750405]
4337,4.25,[4.28701412]
4338,3.75,[3.85770268]
4339,2.95,[2.5077028]
4340,5.9,[5.54472812]
4341,5.35,[5.66456469]
4342,5.07,[4.20169525]
4343,1.89,[2.07050822]
4344,2.45,[3.23901852]
4345,2.49,[2.13849012]
4346,9.14,[11.86154892]
4347,26.0,[22.87853491]
4348,4.0,[3.66947374]
4349,3.85,[4.95896428]
4350,5.11,[4.23942815]
4351,26.0,[26.81707034]
4352,5.0,[4.16868346]
4353,40.5,[36.14620395]
4354,17.51,[20.88657519]
4355,4.35,[5.11573038]
4356,3.1,[2.92819112]
4357,24.82,[26.01089182]
4358,1.95,[1.03242764]
4359,13.69,[14.02887551]
4360,6.25,[5.74774061]
4361,5.25,[5.15710111]
4362,2.35,[2.43455846]
4363,7.53,[6.06438177]
4364,4.75,[5.59612791]
4365,7.5,[6.56438362]
4366,3.3,[4.44502607]
4367,7.25,[7.49915427]
4368,4.5,[3.67931775]
4369,20.0,[24.64461724]
4370,2.9,[4.5432115]
4371,5.31,[4.48992747]
4372,5.95,[6.34244463]
4373,44.76,[46.32213205]
4374,3.25,[3.82911578]
4375,3.25,[2.97541526]
4376,1.5,[1.6498102]
4377,7.95,[9.36766335]
4378,3.5,[2.77630495]
4379,8.07,[8.2376075]
4380,5.85,[6.10348955]
4381,2.35,[1.40204369]
4382,6.79,[6.01176387]
4383,3.1,[4.29212026]
4384,23.5,[24.00747727]
4385,3.65,[4.25292453]
4386,2.6,[2.48660655]
4387,13.23,[12.64009562]
4388,5.27,[5.19093352]
4389,1.65,[0.84567511]
4390,3.2,[3.80380747]
4391,1.85,[0.72712737]
4392,7.93,[8.11006121]
4393,3.25,[2.686029]
4394,7.5,[8.14714063]
4395,2.7,[1.93260721]
4396,5.0,[6.23967625]
4397,8.9,[8.61029412]
4398,85.0,[54.32870881]
4399,6.5,[5.20183716]
4400,3.11,[1.39185836]
4401,5.81,[5.7342261]
4402,17.5,[18.9929596]
4403,10.34,[10.85552412]
4404,5.5,[5.45920733]
4405,3.1,[2.04571634]
4406,2.95,[2.51130343]
4407,10.11,[11.53007543]
4408,12.83,[11.8880412]
4409,2.3,[0.89918884]
4410,10.05,[8.09250861]
4411,6.6,[7.18554123]
4412,36.0,[30.48196761]
4413,2.15,[0.11052716]
4414,0.9,[0.98208736]
4415,3.49,[3.07392913]
4416,25.82,[25.12164827]
4417,27.5,[26.84145584]
4418,3.75,[5.14954095]
4419,1.5,[1.06250115]
4420,4.45,[4.00393499]
4421,5.5,[6.10800412]
4422,7.5,[6.57045722]
4423,1.1,[-0.34244902]
4424,3.16,[2.23828817]
4425,4.4,[4.17362732]
4426,2.58,[2.8774621]
4427,19.0,[17.83436087]
4428,18.5,[19.30119303]
4429,1.95,[0.76341383]
4430,3.4,[3.55180186]
4431,16.0,[18.23305916]
4432,28.0,[27.38639506]
4433,12.65,[11.83660412]
4434,16.0,[19.16427933]
4435,12.0,[14.97394214]
4436,6.2,[7.23429725]
4437,3.7,[3.16378861]
4438,20.72,[31.08606574]
4439,8.85,[8.68112038]
4440,4.15,[4.89677037]
4441,6.84,[7.86715355]
4442,4.0,[4.25595925]
4443,9.5,[9.18630576]
4444,5.85,[6.34885189]
4445,16.45,[21.01255149]
4446,4.94,[5.04864465]
4447,22.0,[21.35289292]
4448,7.75,[8.25531344]
4449,7.96,[8.90130569]
4450,11.5,[12.41190053]
4451,3.0,[3.36202448]
4452,9.0,[6.50159078]
4453,5.0,[5.17024005]
4454,34.54,[32.46618623]
4455,6.0,[5.56719859]
4456,4.6,[4.91162648]
4457,6.95,[8.27255079]
4458,3.0,[2.93341086]
4459,6.69,[5.64486211]
4460,13.78,[14.58934748]
4461,2.95,[3.52170987]
4462,4.5,[4.59063794]
4463,3.8,[4.2164722]
4464,5.99,[6.67065396]
4465,7.52,[6.46743975]
4466,5.0,[5.83647994]
4467,2.2,[3.25102873]
4468,2.8,[2.90907395]
4469,29.0,[25.86115932]
4470,5.35,[5.55472322]
4471,16.95,[17.03704749]
4472,4.5,[4.58763899]
4473,2.65,[3.57347696]
4474,4.29,[5.84200134]
4475,4.2,[3.82066796]
4476,12.75,[12.48992445]
4477,5.75,[6.39509562]
4478,3.75,[4.38473318]
4479,2.65,[1.86910816]
4480,2.95,[3.60384566]
4481,1.95,[1.31202183]
4482,4.99,[5.31906073]
4483,12.9,[11.98628242]
4484,6.0,[5.34047841]
4485,16.1,[15.76445232]
4486,12.0,[10.32868391]
4487,2.5,[3.38918749]
4488,5.6,[5.61881352]
4489,1.9,[2.19240775]
4490,2.2,[2.60871867]
4491,3.9,[4.15190793]
4492,14.5,[14.2877022]
4493,30.5,[39.83829764]
4494,2.5,[3.4017404]
4495,3.32,[2.92312926]
4496,2.55,[2.24296036]
4497,23.75,[24.96650685]
4498,6.2,[5.98658177]
4499,13.7,[11.9848837]
4500,3.75,[3.16357781]
4501,4.57,[4.4976723]
4502,3.0,[2.6648807]
4503,18.75,[23.04568781]
4504,4.5,[5.06698808]
4505,6.5,[4.85121505]
4506,10.5,[12.4262298]
4507,5.95,[7.25879676]
4508,2.65,[2.58762857]
4509,4.5,[3.29824381]
4510,2.6,[3.6130875]
4511,20.4,[19.92918645]
4512,6.21,[5.35161387]
4513,2.95,[4.43105381]
4514,15.75,[15.54561393]
4515,2.05,[1.38640556]
4516,5.75,[6.38577452]
4517,5.75,[5.38042649]
4518,4.35,[2.36102188]
4519,7.75,[8.18090324]
4520,6.62,[10.55805262]
4521,3.55,[4.08547267]
4522,2.99,[1.93325109]
4523,8.7,[12.25383678]
4524,19.5,[18.19800063]
4525,2.65,[2.28776658]
4526,3.55,[4.55219232]
4527,4.25,[4.34618804]
4528,21.5,[24.16152626]
4529,5.9,[6.59193858]
4530,4.75,[4.96306228]
4531,4.4,[5.59256999]
4532,4.28,[4.03094597]
4533,9.99,[15.67358362]
4534,6.1,[6.42866223]
4535,0.99,[0.80575126]
4536,6.04,[5.87105781]
4537,2.2,[1.91119594]
4538,5.6,[6.24352772]
4539,7.3,[5.83480914]
4540,3.55,[2.8927931]
4541,4.8,[5.89677443]
4542,5.0,[4.2281752]
4543,2.1,[1.5005031]
4544,6.27,[6.90762513]
4545,15.65,[20.28107058]
4546,2.9,[0.74111843]
4547,2.1,[1.40422189]
4548,4.99,[5.05048029]
4549,2.65,[1.46966655]
4550,23.32,[22.81548678]
4551,8.9,[7.98111704]
4552,7.0,[6.78283493]
4553,4.5,[3.70225499]
4554,8.78,[8.67472184]
4555,3.95,[5.53606397]
4556,19.0,[20.8469534]
4557,5.4,[5.43332943]
4558,7.5,[6.67277427]
4559,6.0,[6.95759884]
4560,5.49,[6.49294289]
4561,2.7,[2.02898295]
4562,9.69,[11.97324006]
4563,8.0,[8.49157478]
4564,2.25,[1.83552834]
4565,8.58,[8.66339602]
4566,14.23,[14.88559109]
4567,7.0,[11.42411103]
4568,8.61,[9.63224778]
4569,4.1,[4.21703302]
4570,5.84,[3.61158944]
4571,4.9,[5.5514654]
4572,3.45,[4.16698707]
4573,3.5,[3.78750225]
4574,5.91,[6.92880878]
4575,32.0,[26.20344377]
4576,5.38,[5.11666624]
4577,3.3,[4.01601188]
4578,6.22,[6.5555613]
4579,27.0,[21.23046855]
4580,9.0,[7.62244003]
4581,6.85,[7.69678099]
4582,2.4,[3.07344982]
4583,12.63,[12.47601263]
4584,2.5,[2.73633066]
4585,18.39,[20.59150901]
4586,5.5,[4.93584595]
4587,7.55,[7.54859632]
4588,3.45,[3.61980891]
4589,7.75,[7.28679084]
4590,6.25,[5.60195092]
4591,3.2,[3.17057051]
4592,6.0,[4.34507077]
4593,6.9,[7.60226202]
4594,4.5,[5.89341003]
4595,64.87,[61.86024199]
4596,8.5,[7.7472129]
4597,5.38,[4.71303009]
4598,3.25,[2.94178936]
4599,4.35,[5.25149853]
4600,21.75,[23.53545595]
4601,9.2,[11.26705612]
4602,45.0,[33.8417031]
4603,3.45,[3.74920629]
4604,13.25,[12.60902237]
4605,2.35,[1.99038695]
4606,4.5,[2.948305]
4607,4.5,[4.33654829]
4608,6.21,[5.65522557]
4609,7.25,[7.47312845]
4610,1.75,[1.50266711]
4611,2.1,[0.9621709]
4612,9.46,[10.44687007]
4613,33.0,[29.26228735]
4614,3.2,[2.97307999]
4615,4.25,[5.96768671]
4616,53.11,[50.25064293]
4617,17.5,[19.39185647]
4618,7.7,[8.45518752]
4619,8.25,[7.84719375]
4620,5.75,[6.5127043]
4621,22.0,[19.8193995]
4622,6.4,[6.08822593]
4623,4.25,[4.27675818]
4624,7.5,[7.68523119]
4625,5.35,[4.93196375]
4626,7.25,[7.24068643]
4627,3.97,[3.44832553]
4628,3.0,[2.8994968]
4629,7.1,[6.64728157]
4630,5.25,[7.06633619]
4631,12.5,[11.25698713]
4632,3.15,[3.10405049]
4633,26.0,[26.89843207]
4634,7.3,[8.09000643]
4635,61.25,[44.90665544]
4636,8.4,[9.89493378]
4637,5.5,[5.24017771]
4638,2.8,[3.15889898]
4639,37.92,[37.06157355]
4640,68.0,[56.20933732]
