,actual,predicted
3797,6.35,[5.46678946]
3798,6.22,[5.40654702]
3799,13.5,[13.22572627]
3800,3.2,[3.46989465]
3801,5.5,[5.38073001]
3802,16.5,[16.21109062]
3803,2.2,[2.86825499]
3804,27.0,[31.55274813]
3805,13.5,[13.19669958]
3806,35.0,[39.08833781]
3807,6.5,[6.3566387]
3808,2.69,[2.96590481]
3809,4.23,[3.5421977]
3810,3.9,[1.81543975]
3811,14.7,[15.18552707]
3812,2.57,[2.60981379]
3813,5.64,[6.70969834]
3814,3.1,[1.71656984]
3815,11.64,[11.96092629]
3816,5.0,[3.82989818]
3817,35.0,[30.87369931]
3818,8.5,[8.43861676]
3819,3.46,[3.11347495]
3820,2.65,[2.40506765]
3821,2.25,[3.55567742]
3822,9.4,[8.94888135]
3823,12.5,[13.47911593]
3824,12.0,[10.85058865]
3825,9.0,[8.78234764]
3826,6.98,[5.84264197]
3827,2.4,[2.45354865]
3828,5.85,[5.34567602]
3829,4.25,[3.58264864]
3830,1.85,[1.07171323]
3831,23.5,[22.66335228]
3832,4.11,[2.68766619]
3833,5.89,[5.46757984]
3834,29.5,[32.53652855]
3835,9.25,[7.5496076]
3836,5.5,[4.61833724]
3837,17.5,[19.47025618]
3838,6.21,[6.29513811]
3839,3.75,[4.02256998]
3840,2.3,[2.67063458]
3841,5.5,[7.54351604]
3842,5.85,[5.36004852]
3843,2.6,[4.13506629]
3844,2.5,[5.40693522]
3845,6.75,[6.40944376]
3846,35.0,[35.26120826]
3847,3.7,[2.76992196]
3848,8.44,[10.56964121]
3849,3.6,[4.07659316]
3850,4.6,[4.23142131]
3851,1.89,[1.97357971]
3852,1.7,[-0.5916023]
3853,2.7,[1.65711773]
3854,2.5,[1.73709179]
3855,6.76,[5.87174234]
3856,4.9,[4.70814168]
3857,6.75,[6.68215602]
3858,2.6,[1.63529437]
3859,13.0,[12.25636893]
3860,3.88,[4.58926625]
3861,13.35,[13.3447218]
3862,5.08,[4.6926671]
3863,55.7,[47.93449441]
3864,5.25,[3.96802343]
3865,3.3,[3.69143407]
3866,7.25,[8.75601892]
3867,2.8,[2.95423166]
3868,2.8,[2.46852393]
3869,11.75,[18.46675491]
3870,70.99,[70.17165946]
3871,5.95,[6.65105101]
3872,15.3,[16.83319567]
3873,4.21,[3.39607327]
3874,5.5,[6.25018513]
3875,8.75,[7.85555075]
3876,7.25,[6.33361195]
3877,10.0,[9.80289374]
3878,2.45,[2.20287947]
3879,3.55,[4.91034977]
3880,5.45,[5.99845127]
3881,14.5,[17.8666075]
3882,6.33,[6.62319377]
3883,4.5,[3.89615236]
3884,4.5,[4.90126205]
3885,5.25,[5.39932244]
3886,19.4,[23.44506785]
3887,0.77,[3.51044844]
3888,19.5,[18.85532652]
3889,9.6,[8.43206622]
3890,5.0,[5.49291032]
3891,11.0,[14.19632121]
3892,5.67,[6.72600644]
3893,12.75,[13.73662143]
3894,5.8,[4.37411821]
3895,2.3,[3.04420669]
3896,14.25,[15.1763868]
3897,1.99,[1.75779104]
3898,3.87,[4.5939774]
3899,4.45,[4.99047561]
3900,28.5,[28.34544862]
3901,7.25,[7.57470455]
3902,3.0,[1.5810237]
3903,4.85,[3.33120755]
3904,5.95,[6.00168695]
3905,0.85,[-1.18410474]
3906,2.0,[2.10010988]
3907,3.7,[3.55122345]
3908,8.5,[7.42923562]
3909,3.2,[3.53507694]
3910,8.8,[9.58728104]
3911,22.58,[23.88198776]
3912,14.7,[16.22886042]
3913,2.5,[2.38318377]
3914,43.35,[41.67006501]
3915,19.0,[18.87665644]
3916,7.9,[9.64742958]
3917,1.8,[1.6654264]
3918,32.0,[28.81278895]
3919,7.15,[7.99428538]
3920,5.3,[6.82593264]
3921,6.5,[7.49002813]
3922,2.75,[1.53837169]
3923,3.85,[4.21850641]
3924,5.77,[5.60370066]
3925,3.53,[3.14057059]
3926,2.0,[1.14256113]
3927,3.67,[4.02979231]
3928,7.9,[9.14150915]
3929,2.45,[3.73173631]
3930,8.75,[17.81588903]
3931,7.02,[6.94380319]
3932,3.99,[5.10213479]
3933,1.5,[0.60200687]
3934,7.0,[7.53266919]
3935,3.16,[2.42858052]
3936,38.0,[36.15940006]
3937,8.01,[8.06395719]
3938,7.5,[7.5736846]
3939,3.65,[4.02157402]
3940,2.25,[2.02525885]
3941,7.0,[8.9835599]
3942,4.32,[3.76842887]
3943,3.65,[4.35550773]
3944,2.4,[2.36066755]
3945,1.0,[2.81840977]
3946,3.22,[3.04200697]
3947,2.7,[3.46917632]
3948,10.0,[13.68586096]
3949,24.36,[26.23845571]
3950,3.21,[2.58061487]
3951,5.86,[6.2536971]
3952,2.9,[2.14398208]
3953,3.71,[3.67792252]
3954,5.23,[5.07625208]
3955,6.5,[6.10849127]
3956,29.5,[29.66285024]
3957,3.85,[4.03175681]
3958,1.55,[-0.97411611]
3959,6.9,[5.91902095]
3960,7.05,[6.5257708]
3961,4.45,[5.07829455]
3962,4.29,[5.53030704]
3963,10.0,[11.29773426]
3964,18.0,[21.13213691]
3965,3.25,[2.80992073]
3966,4.45,[3.42049075]
3967,6.25,[5.08276092]
3968,6.5,[6.47239424]
3969,7.75,[6.3352384]
3970,21.0,[18.79330713]
3971,4.25,[4.20752897]
3972,2.5,[0.69915668]
3973,19.5,[18.49675831]
3974,6.07,[5.88717668]
3975,5.5,[5.9269248]
3976,4.55,[5.07892478]
3977,4.5,[4.6254907]
3978,4.25,[4.08427529]
3979,3.45,[3.96174226]
3980,4.3,[4.88854285]
3981,3.57,[1.70939955]
3982,4.5,[7.45238031]
3983,3.05,[2.70361121]
3984,6.95,[6.51007506]
3985,3.9,[6.29271682]
3986,5.99,[5.4792256]
3987,13.25,[14.15179918]
3988,4.38,[2.78024831]
3989,5.35,[4.84842744]
3990,3.5,[3.07692894]
3991,7.1,[3.71637536]
3992,6.06,[7.5182045]
3993,13.95,[12.14100708]
3994,3.0,[3.03520096]
3995,19.0,[21.41679019]
3996,26.5,[26.37307947]
3997,4.76,[4.41426034]
3998,5.85,[7.35022495]
3999,3.9,[3.57316547]
4000,8.34,[9.02479135]
4001,2.8,[3.06279689]
4002,25.0,[23.22929953]
4003,1.5,[1.81084367]
4004,5.5,[5.77495035]
4005,32.57,[32.84434836]
4006,23.99,[28.26174806]
4007,7.0,[6.33210445]
4008,8.75,[7.41473828]
4009,7.0,[7.82170016]
4010,2.32,[1.79104026]
4011,29.52,[34.08168383]
4012,3.9,[4.21067082]
4013,8.95,[9.32036895]
4014,2.0,[2.48756503]
4015,4.1,[3.94785724]
4016,0.7,[2.12081933]
4017,3.65,[4.19025636]
4018,11.25,[15.06457699]
4019,4.09,[3.981155]
4020,18.75,[15.63554691]
4021,8.11,[8.66544597]
4022,21.0,[28.38296152]
4023,12.5,[10.91181406]
4024,15.0,[15.92414985]
4025,4.15,[4.90365584]
4026,3.4,[3.06127683]
4027,6.98,[7.29868617]
4028,3.07,[1.98661838]
4029,2.25,[1.9834118]
4030,4.69,[4.01697511]
4031,5.6,[4.24525396]
4032,2.35,[0.87434199]
4033,2.9,[2.40123639]
4034,4.0,[5.48674021]
4035,11.5,[13.70164108]
4036,26.75,[27.24192047]
4037,7.73,[7.89066984]
4038,4.1,[4.44426292]
4039,2.8,[3.07293009]
4040,14.6,[15.38438505]
4041,3.41,[3.17768604]
4042,3.3,[2.94223958]
4043,3.6,[3.35618464]
4044,3.51,[1.81656005]
4045,7.75,[6.47971649]
4046,18.25,[17.95779985]
4047,2.8,[2.43619536]
4048,55.76,[49.88538653]
4049,2.66,[3.96137972]
4050,0.45,[0.30715974]
4051,4.41,[3.45588978]
4052,25.02,[32.17425345]
4053,2.1,[1.69313397]
4054,5.75,[6.00640445]
4055,4.74,[4.18038308]
4056,4.73,[4.43553563]
4057,9.95,[7.83735783]
4058,1.8,[1.33109539]
4059,3.85,[3.27975645]
4060,5.99,[5.33117621]
4061,4.0,[3.85436975]
4062,32.0,[36.80217772]
4063,8.2,[8.63486139]
4064,5.53,[4.65099412]
4065,5.99,[5.91617305]
4066,4.25,[4.08640511]
4067,7.0,[6.50146332]
4068,21.5,[23.04727941]
4069,11.27,[11.91392082]
4070,8.3,[8.40039009]
4071,13.9,[17.3247253]
4072,7.5,[7.55214608]
4073,4.25,[5.21131912]
4074,4.25,[3.61435814]
4075,5.41,[4.89224375]
4076,1.25,[2.01198793]
4077,2.2,[2.08907804]
4078,0.85,[0.75637601]
4079,3.6,[4.17202078]
4080,3.75,[3.96428219]
4081,3.0,[3.28359981]
4082,9.5,[8.44430827]
4083,5.8,[5.59715411]
4084,2.4,[2.30033342]
4085,0.9,[1.82638007]
4086,13.75,[13.6091624]
4087,27.75,[28.54100353]
4088,14.4,[14.30377131]
4089,11.5,[11.81218492]
4090,5.85,[5.34191395]
4091,16.27,[17.42737108]
4092,1.76,[1.75126681]
4093,5.5,[6.2283499]
4094,1.4,[1.49375905]
4095,12.5,[10.7401754]
4096,4.95,[5.52120707]
4097,1.95,[1.31886061]
4098,10.25,[11.19825152]
4099,4.58,[4.1129511]
4100,7.75,[8.49893606]
4101,5.65,[5.50505254]
4102,3.85,[4.01278817]
4103,30.5,[28.22185323]
4104,1.5,[0.01628766]
4105,51.43,[44.26573548]
4106,7.27,[8.41269289]
4107,2.3,[2.90967404]
4108,2.85,[1.98069663]
4109,33.63,[36.27022734]
4110,2.95,[4.15980811]
4111,17.75,[14.98213505]
4112,1.49,[0.57684103]
4113,9.5,[10.60829261]
4114,12.45,[12.62886403]
4115,4.15,[4.26522132]
4116,4.25,[3.22706306]
4117,4.05,[3.63524877]
4118,8.15,[7.90257539]
4119,26.0,[26.13543235]
4120,1.45,[1.79602922]
4121,24.5,[28.36781694]
4122,6.5,[7.04235169]
4123,6.2,[8.03633477]
4124,40.5,[39.983553]
4125,5.19,[5.45682615]
4126,3.11,[3.14048492]
4127,14.5,[14.78396823]
4128,7.77,[8.263136]
4129,3.77,[3.73763002]
4130,3.1,[2.36632516]
4131,2.35,[1.62297787]
4132,6.15,[6.41627964]
4133,29.77,[39.6344839]
4134,0.85,[4.28943752]
4135,5.71,[4.32978383]
4136,6.26,[6.78498258]
4137,5.02,[4.75146405]
4138,51.0,[44.27456225]
4139,5.25,[5.5234349]
4140,3.95,[4.08654484]
4141,3.65,[3.81858486]
4142,5.5,[2.65090879]
4143,5.5,[5.10650224]
4144,8.35,[7.62651314]
4145,70.15,[63.2289797]
4146,4.5,[4.48921584]
4147,2.3,[2.67396342]
4148,49.79,[46.05167105]
4149,51.35,[44.69477257]
4150,7.9,[8.95646]
4151,4.9,[4.6153812]
4152,0.95,[2.49568487]
4153,9.44,[8.69266021]
4154,3.47,[2.70358427]
4155,4.65,[4.01146792]
4156,2.45,[2.84083263]
4157,26.5,[25.18259623]
4158,10.5,[10.53328619]
4159,2.75,[2.34031697]
4160,4.65,[5.08965554]
4161,8.73,[9.01946654]
4162,3.65,[3.69290539]
4163,5.09,[3.80366227]
4164,30.29,[32.06031652]
4165,19.03,[20.97689651]
4166,33.75,[33.93592978]
4167,3.76,[3.39351901]
4168,2.7,[3.67247839]
4169,40.0,[35.44696568]
4170,11.0,[9.5038388]
4171,3.75,[3.38066915]
4172,6.15,[6.11499978]
4173,3.5,[2.92212892]
4174,11.75,[11.0980578]
4175,14.0,[16.62788903]
4176,1.5,[-1.09126508]
4177,15.5,[17.40273933]
4178,6.6,[6.45826286]
4179,3.01,[2.16392169]
4180,14.79,[14.98205549]
4181,2.1,[2.15626362]
4182,10.7,[11.6775041]
4183,2.59,[2.66348533]
4184,21.99,[22.19506813]
4185,2.45,[2.11795906]
4186,25.0,[20.00840383]
4187,3.5,[2.27852702]
4188,11.5,[11.2856345]
4189,30.27,[32.39486018]
4190,2.25,[2.89013396]
4191,13.5,[22.67139332]
4192,5.95,[6.45019607]
4193,4.4,[4.13664779]
4194,9.8,[11.12051676]
4195,7.25,[7.98675627]
4196,25.75,[29.20499108]
4197,5.0,[4.97635303]
4198,2.2,[2.84122868]
4199,10.75,[10.55339643]
4200,4.4,[4.3193388]
4201,4.5,[4.39984431]
4202,7.4,[6.53670567]
4203,4.32,[4.66279044]
4204,56.14,[47.90240814]
4205,4.6,[6.60453485]
4206,5.53,[5.07615663]
4207,17.49,[14.59428867]
4208,0.8,[2.79391226]
4209,2.41,[2.37167787]
4210,2.0,[2.41811015]
4211,2.6,[2.02657831]
4212,2.5,[1.46038236]
4213,2.2,[2.06282124]
4214,4.25,[4.21981371]
4215,2.65,[2.74288843]
4216,3.5,[3.47007792]
4217,2.5,[2.28544933]
4218,3.3,[3.42065447]
4219,24.0,[24.7184993]
4220,6.25,[6.15230757]
4221,3.75,[3.21721196]
4222,4.75,[5.18848017]
4223,2.71,[2.23242452]
4224,2.95,[3.36919864]
4225,5.44,[4.73854796]
4226,57.0,[47.79113066]
4227,5.75,[7.2450372]
4228,1.6,[3.04391239]
4229,6.75,[4.42420142]
4230,7.64,[8.52634414]
4231,6.49,[5.76124109]
4232,13.75,[11.98910053]
4233,4.55,[4.41191789]
4234,9.75,[9.99382725]
4235,29.0,[31.17180287]
4236,9.5,[10.67494177]
4237,5.8,[5.99654473]
4238,5.75,[5.96198443]
4239,6.21,[5.40682931]
4240,48.63,[47.48516106]
4241,7.4,[8.00568078]
4242,2.0,[1.23637983]
4243,2.0,[0.06420858]
4244,4.85,[4.46276957]
4245,7.15,[8.816816]
4246,4.65,[4.96894239]
4247,1.2,[-0.25176788]
4248,3.1,[3.24197134]
4249,3.65,[3.34744234]
4250,3.05,[3.27075671]
4251,14.5,[22.38955841]
4252,7.66,[7.51392506]
4253,3.65,[3.70775286]
4254,20.25,[18.54186595]
4255,5.55,[5.84225533]
4256,3.6,[2.29656488]
4257,9.0,[9.81781349]
4258,5.75,[5.5035238]
4259,15.75,[20.56359187]
4260,3.1,[2.46975991]
4261,5.75,[6.9552296]
4262,5.5,[4.06935305]
4263,5.91,[6.48040464]
4264,5.75,[6.04752356]
4265,6.14,[6.60349522]
4266,1.45,[2.41424131]
4267,23.68,[32.71534054]
4268,7.76,[7.43181466]
4269,7.5,[5.92687988]
4270,3.75,[4.18133887]
4271,0.63,[4.69035517]
4272,62.81,[54.36055389]
4273,14.5,[18.36334388]
4274,0.92,[1.69090422]
4275,4.5,[2.87960547]
4276,12.0,[10.83384613]
4277,2.75,[2.86075258]
4278,10.5,[9.82942527]
4279,4.15,[4.44116157]
4280,10.0,[12.63544248]
4281,41.75,[34.30926121]
4282,6.0,[6.04393117]
4283,2.65,[2.87522674]
4284,6.95,[7.95232099]
4285,3.4,[3.83865902]
4286,4.95,[5.1769663]
4287,8.18,[9.3514101]
4288,5.95,[6.54923932]
4289,6.7,[6.29157335]
4290,4.4,[4.41343838]
4291,5.37,[5.40940962]
4292,2.95,[2.43098717]
4293,5.84,[5.67150986]
4294,6.14,[6.26518974]
4295,50.22,[49.63683063]
4296,3.96,[4.31482599]
4297,5.5,[5.73891126]
4298,4.25,[3.10916171]
4299,1.5,[1.44681284]
4300,6.5,[6.23932711]
4301,6.5,[6.59577006]
4302,14.5,[14.15933336]
4303,4.15,[3.85390922]
4304,3.25,[3.00847347]
4305,16.5,[15.0795148]
4306,5.65,[5.20113786]
4307,3.38,[3.1457627]
4308,62.67,[54.32822206]
4309,6.29,[6.37631587]
4310,23.0,[21.12608164]
4311,11.45,[13.76673606]
4312,3.15,[3.347352]
4313,1.6,[1.57883565]
4314,4.02,[3.89527971]
4315,47.5,[42.39607119]
4316,27.0,[24.77204941]
4317,2.7,[2.47448502]
4318,27.75,[33.47729222]
4319,3.0,[4.1965031]
4320,3.16,[2.57537833]
4321,4.15,[3.56704093]
4322,11.0,[10.88874851]
4323,7.52,[7.27176]
4324,3.8,[3.11781585]
4325,5.42,[4.50172516]
4326,10.75,[12.27515037]
4327,5.7,[5.56674372]
4328,9.25,[8.31764768]
4329,5.83,[3.73279697]
4330,5.47,[4.51308122]
4331,4.35,[3.9166015]
4332,3.0,[3.37977615]
4333,3.55,[4.04530561]
4334,22.2,[22.70626829]
4335,7.75,[8.01349663]
4336,6.93,[7.49388972]
4337,4.25,[4.34477637]
4338,3.75,[3.81239415]
4339,2.95,[2.52812956]
4340,5.9,[5.54280467]
4341,5.35,[5.64508587]
4342,5.07,[4.21241057]
4343,1.89,[2.04435149]
4344,2.45,[3.22160236]
4345,2.49,[2.11465344]
4346,9.14,[12.14745117]
4347,26.0,[22.95210528]
4348,4.0,[3.94156077]
4349,3.85,[4.95619459]
4350,5.11,[3.78848142]
4351,26.0,[26.81982902]
4352,5.0,[4.17314981]
4353,40.5,[36.12968276]
4354,17.51,[20.92870631]
4355,4.35,[5.19713736]
4356,3.1,[2.93105249]
4357,24.82,[26.00822841]
4358,1.95,[1.03325877]
4359,13.69,[14.02931374]
4360,6.25,[5.73069452]
4361,5.25,[5.21647025]
4362,2.35,[2.37720535]
4363,7.53,[6.23371972]
4364,4.75,[5.58311764]
4365,7.5,[6.57729461]
4366,3.3,[4.32071763]
4367,7.25,[7.49478136]
4368,4.5,[3.66184293]
4369,20.0,[24.19554527]
4370,2.9,[4.73155892]
4371,5.31,[4.51771862]
4372,5.95,[6.24698288]
4373,44.76,[46.26932698]
4374,3.25,[3.82527692]
4375,3.25,[2.94984706]
4376,1.5,[1.6257811]
4377,7.95,[9.36508752]
4378,3.5,[2.78049317]
4379,8.07,[8.07538686]
4380,5.85,[6.09875474]
4381,2.35,[1.53864321]
4382,6.79,[6.02310499]
4383,3.1,[3.84429404]
4384,23.5,[23.90051145]
4385,3.65,[4.57120095]
4386,2.6,[2.48619746]
4387,13.23,[12.63680909]
4388,5.27,[5.02998482]
4389,1.65,[0.74044114]
4390,3.2,[4.03180212]
4391,1.85,[0.70143448]
4392,7.93,[8.12911183]
4393,3.25,[2.75249689]
4394,7.5,[7.88949276]
4395,2.7,[2.23644224]
4396,5.0,[6.08280503]
4397,8.9,[8.41483228]
4398,85.0,[54.3969247]
4399,6.5,[5.14140334]
4400,3.11,[1.43049879]
4401,5.81,[5.73393322]
4402,17.5,[18.98469803]
4403,10.34,[10.8383197]
4404,5.5,[5.49605899]
4405,3.1,[2.42481681]
4406,2.95,[2.52043214]
4407,10.11,[11.54287594]
4408,12.83,[12.17580789]
4409,2.3,[0.86247914]
4410,10.05,[7.95384697]
4411,6.6,[7.25229968]
4412,36.0,[30.32446198]
4413,2.15,[0.10853982]
4414,0.9,[1.01810355]
4415,3.49,[3.10088628]
4416,25.82,[25.34792458]
4417,27.5,[26.76087877]
4418,3.75,[5.03200667]
4419,1.5,[1.11541308]
4420,4.45,[3.98803282]
4421,5.5,[6.11960529]
4422,7.5,[6.54497905]
4423,1.1,[-0.53029541]
4424,3.16,[2.24165159]
4425,4.4,[3.97292256]
4426,2.58,[2.56777087]
4427,19.0,[17.82832364]
4428,18.5,[19.32730409]
4429,1.95,[0.88158411]
4430,3.4,[3.37956847]
4431,16.0,[18.18461754]
4432,28.0,[27.43534687]
4433,12.65,[11.83625301]
4434,16.0,[19.13435058]
4435,12.0,[14.54704361]
4436,6.2,[7.24031426]
4437,3.7,[3.5303712]
4438,20.72,[30.75154176]
4439,8.85,[8.65258197]
4440,4.15,[4.90598785]
4441,6.84,[7.7949727]
4442,4.0,[4.26364436]
4443,9.5,[8.95671063]
4444,5.85,[6.33874754]
4445,16.45,[20.93538084]
4446,4.94,[5.031429]
4447,22.0,[21.33739036]
4448,7.75,[8.3823793]
4449,7.96,[8.92704047]
4450,11.5,[12.41478898]
4451,3.0,[3.37329836]
4452,9.0,[6.3892404]
4453,5.0,[5.28105256]
4454,34.54,[32.39610824]
4455,6.0,[5.67285667]
4456,4.6,[5.1294717]
4457,6.95,[7.96332543]
4458,3.0,[2.93309591]
4459,6.69,[5.82779718]
4460,13.78,[14.60166996]
4461,2.95,[3.53478398]
4462,4.5,[4.56498103]
4463,3.8,[4.2266646]
4464,5.99,[6.75200169]
4465,7.52,[6.44067631]
4466,5.0,[5.49536834]
4467,2.2,[2.97636255]
4468,2.8,[3.35017037]
4469,29.0,[25.8294851]
4470,5.35,[5.55256515]
4471,16.95,[17.08558775]
4472,4.5,[4.26582232]
4473,2.65,[3.58124452]
4474,4.29,[5.62765327]
4475,4.2,[3.82513692]
4476,12.75,[12.46260792]
4477,5.75,[6.38668262]
4478,3.75,[4.38307603]
4479,2.65,[1.85364048]
4480,2.95,[3.58420159]
4481,1.95,[1.16166441]
4482,4.99,[5.3364524]
4483,12.9,[11.91783252]
4484,6.0,[5.26906222]
4485,16.1,[15.7462982]
4486,12.0,[10.3228463]
4487,2.5,[3.37127724]
4488,5.6,[5.5521094]
4489,1.9,[2.20633531]
4490,2.2,[2.56245917]
4491,3.9,[4.06911999]
4492,14.5,[14.38064402]
4493,30.5,[40.0192008]
4494,2.5,[3.41008569]
4495,3.32,[2.92035847]
4496,2.55,[2.24205006]
4497,23.75,[24.86002762]
4498,6.2,[5.97376755]
4499,13.7,[11.82726637]
4500,3.75,[3.16062229]
4501,4.57,[4.49568424]
4502,3.0,[2.57225889]
4503,18.75,[23.18734554]
4504,4.5,[5.23994773]
4505,6.5,[4.63820903]
4506,10.5,[12.32927455]
4507,5.95,[7.39914802]
4508,2.65,[2.59194206]
4509,4.5,[3.35466273]
4510,2.6,[3.63037815]
4511,20.4,[19.96455643]
4512,6.21,[5.48956914]
4513,2.95,[4.43784321]
4514,15.75,[15.42709123]
4515,2.05,[1.37300041]
4516,5.75,[6.60323928]
4517,5.75,[5.71929522]
4518,4.35,[2.32176135]
4519,7.75,[8.10162263]
4520,6.62,[10.55904634]
4521,3.55,[4.04523582]
4522,2.99,[2.30493972]
4523,8.7,[12.01741571]
4524,19.5,[18.19739922]
4525,2.65,[2.38059869]
4526,3.55,[4.6961309]
4527,4.25,[4.33362869]
4528,21.5,[24.14412489]
4529,5.9,[6.6027336]
4530,4.75,[4.94586417]
4531,4.4,[5.56901972]
4532,4.28,[4.02786647]
4533,9.99,[15.65406778]
4534,6.1,[6.4297487]
4535,0.99,[0.71596799]
4536,6.04,[5.86361994]
4537,2.2,[1.91787258]
4538,5.6,[5.88691163]
4539,7.3,[5.68251245]
4540,3.55,[2.58854291]
4541,4.8,[5.91293838]
4542,5.0,[4.21624801]
4543,2.1,[1.50310516]
4544,6.27,[6.82863946]
4545,15.65,[20.3247479]
4546,2.9,[0.72474213]
4547,2.1,[1.41625474]
4548,4.99,[5.06322582]
4549,2.65,[1.64761663]
4550,23.32,[22.81244079]
4551,8.9,[7.96942174]
4552,7.0,[6.75030545]
4553,4.5,[3.95671255]
4554,8.78,[8.8693131]
4555,3.95,[5.54238407]
4556,19.0,[20.6925386]
4557,5.4,[5.45602609]
4558,7.5,[6.73019386]
4559,6.0,[7.08971248]
4560,5.49,[6.70693142]
4561,2.7,[2.03936677]
4562,9.69,[11.76081356]
4563,8.0,[8.36084792]
4564,2.25,[1.87407819]
4565,8.58,[8.67328149]
4566,14.23,[14.86445715]
4567,7.0,[11.71926348]
4568,8.61,[9.66529273]
4569,4.1,[4.13808246]
4570,5.84,[3.38891386]
4571,4.9,[5.56573392]
4572,3.45,[3.97830265]
4573,3.5,[3.74674338]
4574,5.91,[6.97305438]
4575,32.0,[26.13259693]
4576,5.38,[5.08446215]
4577,3.3,[3.86575086]
4578,6.22,[6.93863196]
4579,27.0,[21.15679521]
4580,9.0,[7.61067475]
4581,6.85,[7.71849097]
4582,2.4,[3.07662093]
4583,12.63,[12.46398651]
4584,2.5,[2.66296127]
4585,18.39,[20.9029]
4586,5.5,[4.94390551]
4587,7.55,[7.84833566]
4588,3.45,[3.67438704]
4589,7.75,[7.26250487]
4590,6.25,[5.51459135]
4591,3.2,[3.14322382]
4592,6.0,[4.33425667]
4593,6.9,[7.63342254]
4594,4.5,[6.02729384]
4595,64.87,[61.87351013]
4596,8.5,[7.7098134]
4597,5.38,[4.69933691]
4598,3.25,[3.04619637]
4599,4.35,[5.23642142]
4600,21.75,[23.64201496]
4601,9.2,[11.35863299]
4602,45.0,[33.91685732]
4603,3.45,[4.28297607]
4604,13.25,[12.62149515]
4605,2.35,[1.97655734]
4606,4.5,[3.06016984]
4607,4.5,[4.37959641]
4608,6.21,[5.62818625]
4609,7.25,[7.30460369]
4610,1.75,[1.47942899]
4611,2.1,[0.99493486]
4612,9.46,[10.45005565]
4613,33.0,[29.15423169]
4614,3.2,[3.05858851]
4615,4.25,[5.98307963]
4616,53.11,[50.34792236]
4617,17.5,[19.44075741]
4618,7.7,[8.59383225]
4619,8.25,[7.86333316]
4620,5.75,[6.51368097]
4621,22.0,[19.79826286]
4622,6.4,[6.11690878]
4623,4.25,[4.27340507]
4624,7.5,[8.02754799]
4625,5.35,[4.95815943]
4626,7.25,[7.0618742]
4627,3.97,[3.34938957]
4628,3.0,[2.67756495]
4629,7.1,[6.5561539]
4630,5.25,[6.94309997]
4631,12.5,[11.2911801]
4632,3.15,[3.11265107]
4633,26.0,[26.95927931]
4634,7.3,[8.14549834]
4635,61.25,[44.84971377]
4636,8.4,[9.95458479]
4637,5.5,[5.23117319]
4638,2.8,[3.17810029]
4639,37.92,[37.06809883]
4640,68.0,[55.75157031]
